/home/rcraig/Desktop/udacity/IMG/center_2024_01_05_20_44_53_125.jpg, /home/rcraig/Desktop/udacity/IMG/left_2024_01_05_20_44_53_125.jpg, /home/rcraig/Desktop/udacity/IMG/right_2024_01_05_20_44_53_125.jpg, 0, 0, 0, 8.01295E-05
/home/rcraig/Desktop/udacity/IMG/center_2024_01_05_20_44_53_240.jpg, /home/rcraig/Desktop/udacity/IMG/left_2024_01_05_20_44_53_240.jpg, /home/rcraig/Desktop/udacity/IMG/right_2024_01_05_20_44_53_240.jpg, 0, 0, 0, 8.161544E-05
/home/rcraig/Desktop/udacity/IMG/center_2024_01_05_20_44_53_353.jpg, /home/rcraig/Desktop/udacity/IMG/left_2024_01_05_20_44_53_353.jpg, /home/rcraig/Desktop/udacity/IMG/right_2024_01_05_20_44_53_353.jpg, 0, 0, 0, 7.845616E-05
/home/rcraig/Desktop/udacity/IMG/center_2024_01_05_20_44_53_469.jpg, /home/rcraig/Desktop/udacity/IMG/left_2024_01_05_20_44_53_469.jpg, /home/rcraig/Desktop/udacity/IMG/right_2024_01_05_20_44_53_469.jpg, 0, 0, 0, 8.043371E-05
/home/rcraig/Desktop/udacity/IMG/center_2024_01_05_20_44_53_585.jpg, /home/rcraig/Desktop/udacity/IMG/left_2024_01_05_20_44_53_585.jpg, /home/rcraig/Desktop/udacity/IMG/right_2024_01_05_20_44_53_585.jpg, 0, 0, 0, 7.863315E-05
/home/rcraig/Desktop/udacity/IMG/center_2024_01_05_20_44_53_702.jpg, /home/rcraig/Desktop/udacity/IMG/left_2024_01_05_20_44_53_702.jpg, /home/rcraig/Desktop/udacity/IMG/right_2024_01_05_20_44_53_702.jpg, 0, 0, 0, 7.750282E-05
/home/rcraig/Desktop/udacity/IMG/center_2024_01_05_20_44_53_819.jpg, /home/rcraig/Desktop/udacity/IMG/left_2024_01_05_20_44_53_819.jpg, /home/rcraig/Desktop/udacity/IMG/right_2024_01_05_20_44_53_819.jpg, 0, 0, 0, 7.908339E-05
/home/rcraig/Desktop/udacity/IMG/center_2024_01_05_20_44_53_935.jpg, /home/rcraig/Desktop/udacity/IMG/left_2024_01_05_20_44_53_935.jpg, /home/rcraig/Desktop/udacity/IMG/right_2024_01_05_20_44_53_935.jpg, 0, 0, 0, 8.07593E-05
/home/rcraig/Desktop/udacity/IMG/center_2024_01_05_20_44_54_036.jpg, /home/rcraig/Desktop/udacity/IMG/left_2024_01_05_20_44_54_036.jpg, /home/rcraig/Desktop/udacity/IMG/right_2024_01_05_20_44_54_036.jpg, 0, 0, 0, 8.108078E-05
/home/rcraig/Desktop/udacity/IMG/center_2024_01_05_20_44_54_136.jpg, /home/rcraig/Desktop/udacity/IMG/left_2024_01_05_20_44_54_136.jpg, /home/rcraig/Desktop/udacity/IMG/right_2024_01_05_20_44_54_136.jpg, 0, 0, 0, 7.854542E-05
/home/rcraig/Desktop/udacity/IMG/center_2024_01_05_20_44_54_253.jpg, /home/rcraig/Desktop/udacity/IMG/left_2024_01_05_20_44_54_253.jpg, /home/rcraig/Desktop/udacity/IMG/right_2024_01_05_20_44_54_253.jpg, 0, 0, 0, 7.924141E-05
/home/rcraig/Desktop/udacity/IMG/center_2024_01_05_20_44_54_369.jpg, /home/rcraig/Desktop/udacity/IMG/left_2024_01_05_20_44_54_369.jpg, /home/rcraig/Desktop/udacity/IMG/right_2024_01_05_20_44_54_369.jpg, 0, 0, 0, 8.071944E-05
/home/rcraig/Desktop/udacity/IMG/center_2024_01_05_20_44_54_469.jpg, /home/rcraig/Desktop/udacity/IMG/left_2024_01_05_20_44_54_469.jpg, /home/rcraig/Desktop/udacity/IMG/right_2024_01_05_20_44_54_469.jpg, 0, 0, 0, 7.958854E-05
/home/rcraig/Desktop/udacity/IMG/center_2024_01_05_20_44_54_570.jpg, /home/rcraig/Desktop/udacity/IMG/left_2024_01_05_20_44_54_570.jpg, /home/rcraig/Desktop/udacity/IMG/right_2024_01_05_20_44_54_570.jpg, 0, 0, 0, 7.890772E-05
/home/rcraig/Desktop/udacity/IMG/center_2024_01_05_20_44_54_685.jpg, /home/rcraig/Desktop/udacity/IMG/left_2024_01_05_20_44_54_685.jpg, /home/rcraig/Desktop/udacity/IMG/right_2024_01_05_20_44_54_685.jpg, 0, 0, 0, 7.814686E-05
/home/rcraig/Desktop/udacity/IMG/center_2024_01_05_20_44_54_786.jpg, /home/rcraig/Desktop/udacity/IMG/left_2024_01_05_20_44_54_786.jpg, /home/rcraig/Desktop/udacity/IMG/right_2024_01_05_20_44_54_786.jpg, 0, 0, 0, 7.932691E-05
/home/rcraig/Desktop/udacity/IMG/center_2024_01_05_20_44_54_902.jpg, /home/rcraig/Desktop/udacity/IMG/left_2024_01_05_20_44_54_902.jpg, /home/rcraig/Desktop/udacity/IMG/right_2024_01_05_20_44_54_902.jpg, 0, 0, 0, 8.287818E-05
/home/rcraig/Desktop/udacity/IMG/center_2024_01_05_20_44_55_019.jpg, /home/rcraig/Desktop/udacity/IMG/left_2024_01_05_20_44_55_019.jpg, /home/rcraig/Desktop/udacity/IMG/right_2024_01_05_20_44_55_019.jpg, 0, 0, 0, 7.821628E-05
/home/rcraig/Desktop/udacity/IMG/center_2024_01_05_20_44_55_135.jpg, /home/rcraig/Desktop/udacity/IMG/left_2024_01_05_20_44_55_135.jpg, /home/rcraig/Desktop/udacity/IMG/right_2024_01_05_20_44_55_135.jpg, 0, 0, 0, 7.904451E-05
/home/rcraig/Desktop/udacity/IMG/center_2024_01_05_20_44_55_236.jpg, /home/rcraig/Desktop/udacity/IMG/left_2024_01_05_20_44_55_236.jpg, /home/rcraig/Desktop/udacity/IMG/right_2024_01_05_20_44_55_236.jpg, 0, 0, 0, 7.86763E-05
/home/rcraig/Desktop/udacity/IMG/center_2024_01_05_20_44_55_352.jpg, /home/rcraig/Desktop/udacity/IMG/left_2024_01_05_20_44_55_352.jpg, /home/rcraig/Desktop/udacity/IMG/right_2024_01_05_20_44_55_352.jpg, 0, 0, 0, 8.141583E-05
/home/rcraig/Desktop/udacity/IMG/center_2024_01_05_20_44_55_452.jpg, /home/rcraig/Desktop/udacity/IMG/left_2024_01_05_20_44_55_452.jpg, /home/rcraig/Desktop/udacity/IMG/right_2024_01_05_20_44_55_452.jpg, 0, 0, 0, 7.846734E-05
/home/rcraig/Desktop/udacity/IMG/center_2024_01_05_20_44_55_568.jpg, /home/rcraig/Desktop/udacity/IMG/left_2024_01_05_20_44_55_568.jpg, /home/rcraig/Desktop/udacity/IMG/right_2024_01_05_20_44_55_568.jpg, 0, 0, 0, 7.852447E-05
/home/rcraig/Desktop/udacity/IMG/center_2024_01_05_20_44_55_685.jpg, /home/rcraig/Desktop/udacity/IMG/left_2024_01_05_20_44_55_685.jpg, /home/rcraig/Desktop/udacity/IMG/right_2024_01_05_20_44_55_685.jpg, 0, 0, 0, 7.993943E-05
/home/rcraig/Desktop/udacity/IMG/center_2024_01_05_20_44_55_786.jpg, /home/rcraig/Desktop/udacity/IMG/left_2024_01_05_20_44_55_786.jpg, /home/rcraig/Desktop/udacity/IMG/right_2024_01_05_20_44_55_786.jpg, 0, 0, 0, 7.858072E-05
